c_charge_degree,score_text,v_type_of_assessment,age,priors_count,juv_fel_count,decile_score,days_b_screening_arrest,type_of_assessment,is_privileged,race,sex,age_cat
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0445544902598502,0.0,0.0,3,0,0
0.0,1.0,0.0,-0.9099851826666838,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0445544902598502,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.4085658077955208,0.0,0.0,0,1,1
0.0,2.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,2.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,0
0.0,2.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-1.5949730649488174,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,1
1.0,2.0,0.0,-1.414691665753071,-0.0967626799295085,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.246456171390942,0.1080630163766753,1.9681230371908376,1.5721724285274483,-0.0715182915587888,0.0,0.0,2,1,0
0.0,2.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,1
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,3,1,1
0.0,2.0,0.0,-1.078220677028813,-0.0967626799295085,-0.1418546103488714,0.8719407869026405,-0.3411563045481744,0.0,1.0,0,1,2
0.0,2.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,0,0
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,0
0.0,2.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,1.9222882493398523,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.3305739185720065,-0.5064140725418763,1.9681230371908376,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.7186495227333142,0.0,0.0,0,1,1
0.0,0.0,0.0,-1.162338424209877,-0.5064140725418763,1.9681230371908376,1.2220566077150443,1.1418527668934464,0.0,1.0,3,1,2
1.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,0,2
1.0,2.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,1
0.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0445544902598502,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0580363909093195,0.0,1.0,5,1,2
0.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,0,0
0.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,0.927365801601411,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,-0.1784066755345713,-0.2198191987029509,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.1119639935071966,0.0,0.0,2,0,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.162338424209877,1.1321914979075949,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,1
1.0,0.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,1.9222882493398523,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,1
1.0,2.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-5.9871666066998594e-18,0.0,1.0,0,1,2
0.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.162338424209877,0.3128887126828592,-0.1418546103488714,0.8719407869026405,-0.8399866285785377,0.0,0.0,2,1,1
0.0,1.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,3,1,0
1.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.1119639935071966,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.61079431753756,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,3,1,1
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,0
0.0,0.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.179373496754543,0.0,0.0,2,0,0
1.0,2.0,0.0,-1.246456171390942,2.770797068357066,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.162338424209877,-0.3015883762356924,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,2,0,1
0.0,2.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.078220677028813,0.1080630163766753,-0.1418546103488714,-0.1784066755345713,-0.0445544902598502,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.162338424209877,-0.0967626799295085,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,0,1
1.0,2.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0850001922082581,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
1.0,0.0,0.0,-1.162338424209877,0.1080630163766753,1.9681230371908376,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,1.0,2,1,2
1.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.273746801300828,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,1.2220566077150443,-0.0445544902598502,0.0,1.0,2,1,2
0.0,0.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-0.9099851826666838,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-1.0556970389700462,0.0,1.0,2,1,2
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0445544902598502,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-0.9941029298477484,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0580363909093195,0.0,1.0,0,0,2
0.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,5,1,1
1.0,0.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,1.5721724285274483,-0.0580363909093195,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,5,0,2
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-0.9099851826666838,-0.3015883762356924,-0.1418546103488714,-1.2287541379717832,-0.0445544902598502,0.0,0.0,2,1,1
0.0,0.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,1.2220566077150443,-0.0445544902598502,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,0.722540105295227,-0.1418546103488714,1.9222882493398523,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-0.9941029298477484,0.3128887126828592,-0.1418546103488714,1.5721724285274483,3.406812076004285,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0850001922082581,0.0,0.0,0,1,0
0.0,1.0,0.0,-0.9099851826666838,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.7186495227333142,0.0,1.0,0,0,2
0.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.3305739185720065,0.1080630163766753,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,0.722540105295227,-0.1418546103488714,1.5721724285274483,-0.1119639935071966,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.246456171390942,0.722540105295227,4.078100684730546,0.8719407869026405,4.458400326662889,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.162338424209877,0.927365801601411,-0.1418546103488714,1.5721724285274483,0.3599025292242281,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0580363909093195,0.0,1.0,0,0,2
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0850001922082581,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.0850001922082581,0.0,0.0,2,1,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,0,0
1.0,2.0,0.0,-0.9099851826666838,-0.3015883762356924,-0.1418546103488714,0.1717091452778326,-0.0580363909093195,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.6782038207849064,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0445544902598502,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.162338424209877,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.2198191987029509,0.0,0.0,2,1,1
1.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0445544902598502,0.0,1.0,0,1,2
1.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0445544902598502,0.0,0.0,2,1,1
0.0,2.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.4490115097439286,0.0,0.0,2,0,0
1.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0850001922082581,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,5,1,0
0.0,2.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,0,0,1
0.0,0.0,0.0,-1.414691665753071,1.1321914979075949,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
1.0,0.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,1.5721724285274483,-0.0850001922082581,0.0,0.0,2,1,1
1.0,0.0,0.0,-1.162338424209877,-0.0967626799295085,1.9681230371908376,1.5721724285274483,-0.0445544902598502,0.0,0.0,0,1,1
0.0,2.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,0.5218249660902365,-0.0445544902598502,0.0,1.0,3,1,2
0.0,1.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.7186495227333142,0.0,0.0,0,0,0
0.0,2.0,0.0,-1.246456171390942,-0.3015883762356924,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.078220677028813,-0.0967626799295085,-0.1418546103488714,-0.5285224963469753,-0.0580363909093195,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,1
0.0,2.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-0.0445544902598502,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0580363909093195,0.0,1.0,0,1,2
0.0,0.0,0.0,-0.9099851826666838,1.5418428905199626,-0.1418546103488714,1.9222882493398523,-0.4490115097439286,0.0,1.0,3,1,2
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,5,1,0
1.0,2.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.246456171390942,0.3128887126828592,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,0,0
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,0,0
1.0,0.0,0.0,-1.3305739185720065,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.4759753110428671,0.0,0.0,3,1,1
0.0,2.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,1.5721724285274483,-0.1524096954556044,0.0,1.0,4,1,2
0.0,0.0,0.0,-1.3305739185720065,1.1321914979075949,1.9681230371908376,1.9222882493398523,-3.03753643444203,0.0,0.0,3,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.516421012991275,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0850001922082581,0.0,0.0,5,1,0
0.0,2.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
0.0,0.0,0.0,-1.246456171390942,-0.5064140725418763,1.9681230371908376,1.9222882493398523,-0.0580363909093195,0.0,1.0,0,1,2
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.246456171390942,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0850001922082581,0.0,0.0,2,0,0
0.0,0.0,0.0,-1.3305739185720065,0.3128887126828592,1.9681230371908376,1.9222882493398523,1.4519364818312397,0.0,0.0,2,1,0
0.0,0.0,0.0,-0.9099851826666838,-0.0967626799295085,-0.1418546103488714,1.2220566077150443,-0.0580363909093195,0.0,1.0,2,1,2
0.0,1.0,0.0,-1.246456171390942,-0.0967626799295085,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,0
1.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,1,1
0.0,2.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.162338424209877,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,1
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.3816020064965822,0.0,0.0,2,1,0
0.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
0.0,0.0,0.0,-1.246456171390942,0.927365801601411,-0.1418546103488714,1.5721724285274483,-0.1119639935071966,0.0,0.0,0,1,0
1.0,2.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.246456171390942,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,0,0,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-1.338816952608901,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,3,0,0
0.0,0.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,0,0
1.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,-0.0715182915587888,0.0,0.0,2,0,1
1.0,1.0,0.0,-1.414691665753071,-0.5064140725418763,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,2,1,0
1.0,0.0,0.0,-0.9941029298477484,-0.3015883762356924,-0.1418546103488714,1.2220566077150443,-0.0580363909093195,0.0,1.0,0,1,2
1.0,2.0,0.0,-1.3305739185720065,0.3128887126828592,-0.1418546103488714,0.5218249660902365,-0.9748056350732304,0.0,0.0,0,1,0
0.0,2.0,0.0,-1.3305739185720065,0.5177144089890432,-0.1418546103488714,0.8719407869026405,-0.0715182915587888,0.0,0.0,0,1,0
1.0,0.0,0.0,-1.078220677028813,-0.7112397688480602,-0.1418546103488714,1.2220566077150443,-0.0580363909093195,0.0,1.0,0,0,2
0.0,0.0,0.0,-1.3305739185720065,0.3128887126828592,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.3305739185720065,-0.5064140725418763,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,3,0,0
0.0,2.0,0.0,-1.162338424209877,0.5177144089890432,-0.1418546103488714,0.5218249660902365,-0.0715182915587888,0.0,0.0,2,1,1
1.0,2.0,0.0,-0.9941029298477484,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,-3.118427838338846,0.0,1.0,0,0,2
1.0,1.0,0.0,-1.078220677028813,-0.5064140725418763,-0.1418546103488714,-0.8786383171593792,-0.0715182915587888,0.0,0.0,2,1,1
0.0,0.0,0.0,-1.3305739185720065,0.5177144089890432,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,0,0
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.5285224963469753,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,-0.1784066755345713,-0.0715182915587888,0.0,0.0,5,1,0
0.0,2.0,0.0,-0.9941029298477484,-0.5064140725418763,-0.1418546103488714,0.5218249660902365,-0.0445544902598502,0.0,0.0,0,1,1
0.0,0.0,0.0,-1.414691665753071,0.1080630163766753,-0.1418546103488714,1.2220566077150443,-0.0715182915587888,0.0,0.0,0,1,0
0.0,1.0,0.0,-1.162338424209877,-0.7112397688480602,-0.1418546103488714,-1.2287541379717832,7.747984085133392,0.0,0.0,2,1,1
0.0,0.0,0.0,-1.414691665753071,-0.3015883762356924,-0.1418546103488714,1.5721724285274483,-0.0715182915587888,0.0,0.0,0,0,0
1.0,2.0,0.0,-1.3305739185720065,-0.0967626799295085,-0.1418546103488714,0.1717091452778326,0.1981197214305967,0.0,0.0,2,1,0
1.0,2.0,0.0,-1.414691665753071,-0.7112397688480602,-0.1418546103488714,0.8719407869026405,2.8675360500255143,0.0,0.0,2,1,0
