sex,race,c_charge_degree,score_text,v_type_of_assessment,age_cat,age,priors_count,juv_fel_count,decile_score,days_b_screening_arrest,type_of_assessment
0,0,0,0,0,0,-0.32116095239923215,2.156319979438514,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,1,2,0,0,0.6041342665924777,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.2063372980534816,0
1,2,1,0,0,0,-0.7417496883045548,0.722540105295227,-0.14185461034887148,1.5721724285274485,1.0474794623471613,0
1,0,0,2,0,2,-0.9099851826666838,0.10806301637667537,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
0,5,0,1,0,1,1.0247230024978002,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,0,0.4358987722303486,0.10806301637667537,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
0,2,0,1,0,1,1.613547232765252,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.0850001922082581,0
1,0,0,2,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
0,0,1,2,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,1,2,0,0,0.015310036325025984,-0.3015883762356924,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,2,0,2,0,0,-0.5735141939424258,0.3128887126828592,-0.14185461034887148,0.17170914527783263,-0.3546382051976437,0
1,0,0,1,0,1,1.1088407496788648,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,0,0,2,-0.9941029298477484,0.3128887126828592,1.9681230371908376,1.2220566077150445,0.2790111253274124,0
1,0,1,1,0,0,-0.06880771085603854,0.10806301637667537,-0.14185461034887148,-0.5285224963469753,-0.8399866285785377,0
0,0,1,1,0,0,-0.8258674354856193,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,2,0,0,-0.15292545803710308,0.5177144089890432,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,2,0,0,0.18354553068715504,0.722540105295227,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,0,0,0,-0.5735141939424258,0.722540105295227,1.9681230371908376,1.9222882493398525,-0.058036390909319543,0
1,0,1,0,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
0,0,0,2,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-1.3522988532583704,0
1,0,0,1,0,0,0.015310036325025984,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,2,1,1,0,1,0.9406052553167358,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,2,0,0,0.6882520137735422,0.3128887126828592,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,1,0,0,-0.40527869958029666,-0.09676267992950852,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
1,2,1,1,0,0,-0.32116095239923215,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,10.902748837109204,0
1,0,0,1,0,1,2.118253715851639,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,1,1,0,1,1.613547232765252,-0.09676267992950852,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,0,0,0,0.09942778350609051,1.3370171942137787,1.9681230371908376,1.5721724285274485,1.1957803694913234,0
1,0,0,1,0,0,-0.40527869958029666,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,0,0,2,-1.246456171390942,0.10806301637667537,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,0,0,1,0,0,-0.8258674354856193,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.3546382051976437,0
1,0,0,0,0,0,0.18354553068715504,3.9997512461941693,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,2,0,1,0,0,0.4358987722303486,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.32767440389870517,0
1,3,0,2,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,5,1,1,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,2,0,2,0,0,-0.15292545803710308,-0.09676267992950852,-0.14185461034887148,0.5218249660902365,-0.07151829155878882,0
1,0,0,2,0,0,0.18354553068715504,0.3128887126828592,-0.14185461034887148,0.5218249660902365,-0.4355296090944593,0
0,0,0,1,0,1,2.3706069573948327,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,3,1,2,0,0,-0.32116095239923215,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,2,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
0,2,1,1,0,1,1.8659004743084455,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,3,1,1,0,0,0.015310036325025984,0.3128887126828592,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,5,1,1,0,1,1.1929584968599294,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,0,0,0,0.09942778350609051,1.3370171942137787,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,0,0,2,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,2,0,1,0,0,0.6882520137735422,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.5973124168880907,0
0,2,0,0,0,0,-0.5735141939424258,0.722540105295227,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,1,2,0,0,0.3517810250492841,0.5177144089890432,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,2,1,1,0,1,0.8564875081356713,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,0,0,0,-0.5735141939424258,1.7466685868261465,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,1,0,1,0,1,1.3611939912220585,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,1,0,0,0,-0.32116095239923215,0.3128887126828592,-0.14185461034887148,1.9222882493398525,-0.04455449025985027,0
1,2,1,1,0,1,2.2023714630327036,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
0,2,1,2,0,0,-0.5735141939424258,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.07151829155878882,0
1,2,0,1,0,0,-0.40527869958029666,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,0,0,1,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,2,0,2,-1.078220677028813,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,3,1,1,0,0,0.5200165194114131,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,1,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,5,0,1,0,1,1.3611939912220585,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,1,0,1,1.3611939912220585,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-1.1635522441658004,0
1,2,1,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,1,2,0,0,-0.06880771085603854,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.2333010993524202,0
1,3,0,2,0,2,-1.1623384242098773,-0.09676267992950852,-0.14185461034887148,0.17170914527783263,-0.3411563045481744,0
1,3,1,1,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,1,0,0,0.6882520137735422,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
0,0,1,0,0,0,-0.7417496883045548,-0.7112397688480602,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,1,1,0,0,0.6882520137735422,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-5.987166606699858e-18,0
1,0,1,1,0,1,1.7817827271273812,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
0,0,1,1,0,0,-0.5735141939424258,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
0,0,0,1,0,0,0.5200165194114131,0.722540105295227,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,0,0,2,0,0,-0.40527869958029666,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
0,2,0,0,0,2,-1.078220677028813,-0.09676267992950852,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,2,1,1,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,1,0,0,2,-0.9099851826666838,-0.09676267992950852,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,1,1,0,0,-0.32116095239923215,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,1,2,0,2,-0.9099851826666838,-0.3015883762356924,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,2,1,1,0,1,2.2023714630327036,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.09848209285772738,0
1,0,0,1,0,1,2.7911956933001556,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,0,0,0,0,2,-0.9941029298477484,-0.5064140725418763,-0.14185461034887148,1.5721724285274485,-0.17937349675454306,0
1,2,1,1,0,1,1.5294294855841875,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,0,0,0,-0.8258674354856193,0.3128887126828592,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
1,0,0,1,0,1,1.0247230024978002,0.5177144089890432,-0.14185461034887148,-0.8786383171593792,-0.04455449025985027,0
1,0,1,1,0,0,0.18354553068715504,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,0,0,0,-0.5735141939424258,2.97562276466325,-0.14185461034887148,1.5721724285274485,-0.04455449025985027,0
1,2,1,1,0,1,2.2023714630327036,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
0,2,1,2,0,0,0.6041342665924777,0.10806301637667537,-0.14185461034887148,0.5218249660902365,0.022855012987496127,0
1,3,1,1,0,0,0.18354553068715504,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,2,0,2,0,1,2.034135968670575,2.770797068357066,-0.14185461034887148,0.5218249660902365,-0.38160200649658227,0
0,2,0,0,0,0,0.18354553068715504,0.5177144089890432,-0.14185461034887148,1.9222882493398525,-1.527563561701471,0
1,0,1,0,0,2,-0.9099851826666838,0.722540105295227,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
0,3,1,1,0,0,-0.06880771085603854,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.11196399350719666,0
1,2,1,2,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,2,0,1,0,1,0.9406052553167358,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,0,0,0,0,0,0.6041342665924777,2.770797068357066,6.188078332270255,1.9222882493398525,-0.15240969545560448,0
0,3,0,1,0,0,0.09942778350609051,1.1321914979075949,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,0,0,0,-0.8258674354856193,-0.09676267992950852,-0.14185461034887148,1.5721724285274485,0.049818814286434684,0
0,0,0,0,0,0,-0.7417496883045548,-0.3015883762356924,-0.14185461034887148,1.5721724285274485,-5.987166606699858e-18,0
1,2,0,1,0,0,-0.06880771085603854,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,0,2,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
1,2,0,1,0,0,0.09942778350609051,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,0.26552922467794315,0
1,2,0,0,0,2,-0.9099851826666838,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,5,0,1,0,1,1.613547232765252,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.07151829155878882,0
1,2,1,1,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,0,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.4490115097439286,0
1,0,0,1,0,1,1.1929584968599294,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.09848209285772738,0
1,2,0,2,0,0,-0.8258674354856193,0.10806301637667537,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,2,0,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,2,0,2,0,0,-0.32116095239923215,0.5177144089890432,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,3,1,1,0,0,0.18354553068715504,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,2,1,2,0,2,-1.1623384242098773,-0.09676267992950852,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,1,0,1,1.277076244040994,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,1,1,0,1,0.8564875081356713,-0.09676267992950852,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,0,0,0,-0.32116095239923215,-0.7112397688480602,-0.14185461034887148,1.9222882493398525,-5.987166606699858e-18,0
1,2,1,1,0,1,2.3706069573948327,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,1,1,0,0,0.015310036325025984,-0.09676267992950852,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,1,2,0,0,0.5200165194114131,-0.09676267992950852,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,3,1,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-5.987166606699858e-18,0
1,0,0,0,0,0,0.2676632778682196,3.7949255498879855,4.078100684730546,1.2220566077150445,-0.5029391123418058,0
1,2,0,2,0,0,-0.2370432052181676,0.3128887126828592,-0.14185461034887148,0.8719407869026405,1.9103211039131953,0
1,0,0,0,0,0,0.18354553068715504,2.770797068357066,1.9681230371908376,1.5721724285274485,-0.04455449025985027,0
1,2,1,1,0,0,0.7723697609546067,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,3,0,1,0,1,1.277076244040994,0.3128887126828592,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,3,0,1,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,1,1,0,1,3.2959021763865426,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,1,0,0,0.015310036325025984,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,1,0,0,-0.2370432052181676,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,3.9056424000346484,0
1,3,1,1,0,0,-0.06880771085603854,-0.3015883762356924,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,0,0,0,0.5200165194114131,4.204576942500354,1.9681230371908376,1.9222882493398525,-0.058036390909319543,0
1,0,0,0,0,2,-1.1623384242098773,-0.7112397688480602,-0.14185461034887148,1.5721724285274485,-0.04455449025985027,0
1,0,0,0,0,0,0.09942778350609051,-0.5064140725418763,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
0,0,0,1,0,1,1.95001822148951,0.10806301637667537,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,2,0,0,-0.6576319411234902,1.9514942831323305,-0.14185461034887148,0.17170914527783263,-0.8399866285785377,0
1,0,0,1,0,2,-1.3305739185720065,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,3,0,1,0,1,0.8564875081356713,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-5.987166606699858e-18,0
1,0,0,1,0,0,0.4358987722303486,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,2,0,0,-0.40527869958029666,3.5900998535818016,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
0,0,0,2,0,0,-0.6576319411234902,-0.09676267992950852,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,0,1,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
1,2,0,1,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,1,1,0,1,2.87531344048122,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.0850001922082581,0
1,2,1,1,0,0,0.015310036325025984,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.24678300000188946,0
1,2,1,1,0,1,1.8659004743084455,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,2,0,2,-1.078220677028813,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,2,1,1,0,0,0.7723697609546067,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,2,0,1,0,0,-0.2370432052181676,-0.5064140725418763,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,0,0,0,-0.8258674354856193,0.10806301637667537,-0.14185461034887148,1.9222882493398525,-0.04455449025985027,0
1,0,0,0,0,1,2.118253715851639,1.3370171942137787,-0.14185461034887148,1.5721724285274485,-5.987166606699858e-18,0
1,0,0,1,0,0,-0.7417496883045548,-0.7112397688480602,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,5,0,2,0,2,-0.9099851826666838,0.3128887126828592,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,0,0,1,0,0,-0.5735141939424258,0.10806301637667537,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,0,1,0,0,0.3517810250492841,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.04455449025985027,0
0,3,1,1,0,0,-0.6576319411234902,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.04455449025985027,0
1,2,0,2,0,0,-0.5735141939424258,0.927365801601411,-0.14185461034887148,0.5218249660902365,2.139513414954173,0
1,0,1,1,0,0,-0.4893964467613612,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,1,0,1,1.6976649799463166,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,0,0,2,-1.246456171390942,-0.5064140725418763,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,0,1,2,0,2,-0.9099851826666838,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,5,1,1,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,2,0,2,0,0,-0.8258674354856193,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-5.987166606699858e-18,0
1,0,0,2,0,0,-0.06880771085603854,3.7949255498879855,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,0,2,0,0,-0.6576319411234902,1.9514942831323305,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,2,1,1,0,0,-0.4893964467613612,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.07151829155878882,0
1,0,0,0,0,2,-1.078220677028813,-0.3015883762356924,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
0,2,1,1,0,0,-0.40527869958029666,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.4085658077955208,0
1,2,0,1,0,1,1.277076244040994,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,1,0,0,-0.2370432052181676,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,2,1,2,0,0,-0.40527869958029666,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,0,0,1,0,0,0.18354553068715504,0.5177144089890432,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,1,2,0,0,0.015310036325025984,0.10806301637667537,-0.14185461034887148,0.17170914527783263,-0.04455449025985027,0
1,2,0,1,0,0,0.2676632778682196,1.5418428905199626,-0.14185461034887148,-0.17840667553457135,-3.6577038643176176,0
1,0,0,0,0,0,-0.4893964467613612,0.5177144089890432,-0.14185461034887148,1.9222882493398525,-0.058036390909319543,0
1,0,0,2,0,0,-0.06880771085603854,0.927365801601411,4.078100684730546,0.8719407869026405,-0.058036390909319543,0
1,0,0,0,0,0,-0.6576319411234902,1.5418428905199626,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,0,0,0,0,0.2676632778682196,2.156319979438514,1.9681230371908376,1.2220566077150445,-5.987166606699858e-18,0
1,2,0,2,0,0,-0.7417496883045548,0.10806301637667537,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,2,0,2,0,0,-0.06880771085603854,0.927365801601411,-0.14185461034887148,0.8719407869026405,-1.4466721578046553,0
1,0,0,1,0,1,1.0247230024978002,0.722540105295227,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,1,0,0,-0.6576319411234902,-0.3015883762356924,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,1,1,0,1,2.538842451756962,-0.3015883762356924,-0.14185461034887148,-0.8786383171593792,-0.2872287019502973,0
1,3,1,1,0,0,-0.6576319411234902,-0.3015883762356924,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,2,0,1,0,1,1.7817827271273812,-0.5064140725418763,-0.14185461034887148,-1.2287541379717832,-0.07151829155878882,0
1,0,1,0,0,0,-0.32116095239923215,0.3128887126828592,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
0,0,0,1,0,2,-0.9099851826666838,-0.7112397688480602,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,0,0,2,-0.9941029298477484,0.10806301637667537,1.9681230371908376,1.9222882493398525,-0.058036390909319543,0
1,2,1,2,0,1,1.7817827271273812,0.3128887126828592,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,1,2,0,0,-0.06880771085603854,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-5.987166606699858e-18,0
1,0,1,1,0,2,-0.9941029298477484,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.07151829155878882,0
0,5,1,1,0,0,0.015310036325025984,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,1,0,0,0.6882520137735422,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,2,0,0,-0.06880771085603854,0.3128887126828592,1.9681230371908376,0.5218249660902365,-0.04455449025985027,0
1,0,0,2,0,0,-0.6576319411234902,0.5177144089890432,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,5,0,1,0,2,-0.9099851826666838,-0.5064140725418763,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,0,0,1,0,0,-0.5735141939424258,1.1321914979075949,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,2,1,1,0,1,1.4453117384031229,-0.09676267992950852,-0.14185461034887148,-0.8786383171593792,-0.058036390909319543,0
1,0,0,1,0,0,0.2676632778682196,-0.3015883762356924,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,5,0,1,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,2,0,1,0,0,-0.5735141939424258,-0.7112397688480602,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
1,0,0,0,0,0,-0.7417496883045548,-0.5064140725418763,-0.14185461034887148,1.5721724285274485,-0.058036390909319543,0
0,0,1,1,0,0,-0.15292545803710308,-0.09676267992950852,-0.14185461034887148,-0.17840667553457135,-0.058036390909319543,0
0,0,0,1,0,1,2.4547247045758973,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,1,0,0,1,1.8659004743084455,0.5177144089890432,-0.14185461034887148,1.5721724285274485,4.943748750043783,0
1,0,0,0,0,2,-1.3305739185720065,-0.5064140725418763,1.9681230371908376,1.9222882493398525,-0.5838305162386214,0
1,0,1,0,0,1,1.277076244040994,2.361145675744698,-0.14185461034887148,1.2220566077150445,-0.058036390909319543,0
1,0,0,2,0,0,-0.6576319411234902,-0.3015883762356924,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
0,2,1,1,0,1,2.286489210213768,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,2,0,2,0,0,-0.6576319411234902,-0.3015883762356924,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
1,3,0,1,0,2,-1.078220677028813,-0.3015883762356924,-0.14185461034887148,-0.5285224963469753,-0.058036390909319543,0
1,3,1,1,0,1,1.3611939912220585,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,0,0,1,0,0,-0.15292545803710308,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,1,1,0,1,1.1088407496788648,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.04455449025985027,0
1,0,0,2,0,0,-0.32116095239923215,0.722540105295227,-0.14185461034887148,0.8719407869026405,-0.058036390909319543,0
1,0,1,2,0,0,0.7723697609546067,-0.7112397688480602,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
1,0,1,2,0,0,-0.8258674354856193,-0.5064140725418763,-0.14185461034887148,0.5218249660902365,-0.058036390909319543,0
0,0,0,2,0,0,-0.6576319411234902,-0.09676267992950852,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,2,1,1,0,1,2.4547247045758973,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
1,2,0,1,0,1,1.277076244040994,-0.7112397688480602,-0.14185461034887148,-1.2287541379717832,-0.058036390909319543,0
0,0,0,2,0,2,-1.078220677028813,-0.7112397688480602,-0.14185461034887148,0.5218249660902365,-0.04455449025985027,0
1,0,0,2,0,2,-1.246456171390942,-0.7112397688480602,-0.14185461034887148,0.8719407869026405,-0.04455449025985027,0
1,3,0,0,0,0,-0.7417496883045548,0.3128887126828592,-0.14185461034887148,1.5721724285274485,-0.04455449025985027,0
1,3,1,2,0,2,-1.1623384242098773,-0.5064140725418763,-0.14185461034887148,0.17170914527783263,-0.058036390909319543,0
